real_identity_id,anonymous_user_id,first_seen_at,source_channel,cookie_reset_flag
rid_015858,au_013555,2025-01-24 17:06:00,direct,True
rid_011749,au_013556,2025-01-24 17:15:00,paid_search,False
rid_002260,au_013557,2025-01-24 17:24:00,organic,False
rid_006756,au_013558,2025-01-24 17:33:00,direct,False
rid_002831,au_013559,2025-01-24 17:42:00,social,False
rid_000828,au_013560,2025-01-24 17:51:00,affiliate,False
rid_012648,au_013561,2025-01-24 18:00:00,affiliate,False
rid_005993,au_013562,2025-01-24 18:09:00,direct,False
rid_001568,au_013563,2025-01-24 18:18:00,paid_search,False
rid_004347,au_013564,2025-01-24 18:27:00,direct,False
rid_001324,au_013565,2025-01-24 18:36:00,paid_search,False
rid_002581,au_013566,2025-01-24 18:45:00,paid_search,False
rid_009945,au_013567,2025-01-24 18:54:00,paid_search,True
rid_013453,au_013568,2025-01-24 19:03:00,affiliate,False
rid_015764,au_013569,2025-01-24 19:12:00,paid_search,False
rid_007914,au_013570,2025-01-24 19:21:00,affiliate,False
rid_014814,au_013571,2025-01-24 19:30:00,social,False
rid_001892,au_013572,2025-01-24 19:39:00,affiliate,False
rid_002571,au_013573,2025-01-24 19:48:00,affiliate,False
rid_006540,au_013574,2025-01-24 19:57:00,social,False
rid_012741,au_013575,2025-01-24 20:06:00,direct,False
rid_002809,au_013576,2025-01-24 20:15:00,social,False
rid_000030,au_013577,2025-01-24 20:24:00,paid_search,False
rid_011973,au_013578,2025-01-24 20:33:00,affiliate,True
rid_008154,au_013579,2025-01-24 20:42:00,paid_search,False
rid_008539,au_013580,2025-01-24 20:51:00,social,False
rid_008411,au_013581,2025-01-24 21:00:00,organic,False
rid_018685,au_013582,2025-01-24 21:09:00,direct,False
rid_002307,au_013583,2025-01-24 21:18:00,affiliate,False
rid_012175,au_013584,2025-01-24 21:27:00,affiliate,False
rid_015325,au_013585,2025-01-24 21:36:00,organic,False
rid_015304,au_013586,2025-01-24 21:45:00,social,False
rid_001705,au_013587,2025-01-24 21:54:00,direct,False
rid_006702,au_013588,2025-01-24 22:03:00,paid_search,False
rid_019209,au_013589,2025-01-24 22:12:00,paid_search,True
rid_015090,au_013590,2025-01-24 22:21:00,paid_search,True
rid_018460,au_013591,2025-01-24 22:30:00,affiliate,False
rid_014696,au_013592,2025-01-24 22:39:00,social,False
rid_001381,au_013593,2025-01-24 22:48:00,paid_search,False
rid_019818,au_013594,2025-01-24 22:57:00,paid_search,False
rid_016701,au_013595,2025-01-24 23:06:00,affiliate,False
rid_013224,au_013596,2025-01-24 23:15:00,organic,False
rid_000020,au_013597,2025-01-24 23:24:00,organic,False
rid_018324,au_013598,2025-01-24 23:33:00,affiliate,False
rid_017815,au_013599,2025-01-24 23:42:00,organic,False
rid_017339,au_013600,2025-01-24 23:51:00,direct,False
rid_005971,au_013601,2025-01-25 00:00:00,organic,False
rid_018375,au_013602,2025-01-25 00:09:00,affiliate,False
rid_000162,au_013603,2025-01-25 00:18:00,social,False
rid_011464,au_013604,2025-01-25 00:27:00,organic,False
rid_015375,au_013605,2025-01-25 00:36:00,paid_search,False
rid_004480,au_013606,2025-01-25 00:45:00,social,False
rid_019354,au_013607,2025-01-25 00:54:00,direct,True
rid_011701,au_013608,2025-01-25 01:03:00,direct,True
rid_003266,au_013609,2025-01-25 01:12:00,organic,False
rid_018434,au_013610,2025-01-25 01:21:00,social,True
rid_002528,au_013611,2025-01-25 01:30:00,affiliate,True
rid_019461,au_013612,2025-01-25 01:39:00,affiliate,False
rid_019589,au_013613,2025-01-25 01:48:00,paid_search,True
rid_018924,au_013614,2025-01-25 01:57:00,affiliate,True
rid_006445,au_013615,2025-01-25 02:06:00,paid_search,False
rid_008822,au_013616,2025-01-25 02:15:00,paid_search,False
rid_015156,au_013617,2025-01-25 02:24:00,organic,True
rid_016087,au_013618,2025-01-25 02:33:00,affiliate,False
rid_004179,au_013619,2025-01-25 02:42:00,social,False
rid_009772,au_013620,2025-01-25 02:51:00,direct,True
rid_007689,au_013621,2025-01-25 03:00:00,organic,False
rid_013835,au_013622,2025-01-25 03:09:00,affiliate,False
rid_015460,au_013623,2025-01-25 03:18:00,organic,False
rid_008631,au_013624,2025-01-25 03:27:00,organic,True
rid_017836,au_013625,2025-01-25 03:36:00,social,False
rid_006052,au_013626,2025-01-25 03:45:00,organic,False
rid_015127,au_013627,2025-01-25 03:54:00,social,False
rid_008839,au_013628,2025-01-25 04:03:00,paid_search,False
rid_002116,au_013629,2025-01-25 04:12:00,affiliate,False
rid_006140,au_013630,2025-01-25 04:21:00,social,True
rid_016760,au_013631,2025-01-25 04:30:00,paid_search,False
rid_008464,au_013632,2025-01-25 04:39:00,direct,False
rid_015762,au_013633,2025-01-25 04:48:00,affiliate,True
rid_013554,au_013634,2025-01-25 04:57:00,social,False
rid_008267,au_013635,2025-01-25 05:06:00,affiliate,False
rid_004015,au_013636,2025-01-25 05:15:00,paid_search,False
rid_014453,au_013637,2025-01-25 05:24:00,social,True
rid_013535,au_013638,2025-01-25 05:33:00,social,True
rid_006273,au_013639,2025-01-25 05:42:00,organic,False
rid_001473,au_013640,2025-01-25 05:51:00,organic,False
rid_007791,au_013641,2025-01-25 06:00:00,organic,False
rid_000032,au_013642,2025-01-25 06:09:00,social,False
rid_015456,au_013643,2025-01-25 06:18:00,social,False
rid_004661,au_013644,2025-01-25 06:27:00,paid_search,False
rid_007875,au_013645,2025-01-25 06:36:00,paid_search,False
rid_004048,au_013646,2025-01-25 06:45:00,social,False
rid_018289,au_013647,2025-01-25 06:54:00,affiliate,False
rid_016664,au_013648,2025-01-25 07:03:00,direct,True
rid_018700,au_013649,2025-01-25 07:12:00,direct,False
rid_015121,au_013650,2025-01-25 07:21:00,social,False
rid_002464,au_013651,2025-01-25 07:30:00,organic,False
rid_013328,au_013652,2025-01-25 07:39:00,social,False
rid_009122,au_013653,2025-01-25 07:48:00,paid_search,False
rid_014126,au_013654,2025-01-25 07:57:00,affiliate,False
rid_013846,au_013655,2025-01-25 08:06:00,paid_search,False
rid_013260,au_013656,2025-01-25 08:15:00,paid_search,False
rid_012547,au_013657,2025-01-25 08:24:00,direct,False
rid_016530,au_013658,2025-01-25 08:33:00,direct,False
rid_017401,au_013659,2025-01-25 08:42:00,organic,False
rid_010678,au_013660,2025-01-25 08:51:00,organic,False
rid_000029,au_013661,2025-01-25 09:00:00,affiliate,False
rid_000353,au_013662,2025-01-25 09:09:00,organic,True
rid_000687,au_013663,2025-01-25 09:18:00,affiliate,False
rid_017267,au_013664,2025-01-25 09:27:00,paid_search,False
rid_009115,au_013665,2025-01-25 09:36:00,direct,False
rid_009409,au_013666,2025-01-25 09:45:00,paid_search,False
rid_005662,au_013667,2025-01-25 09:54:00,affiliate,False
rid_018569,au_013668,2025-01-25 10:03:00,direct,False
rid_004795,au_013669,2025-01-25 10:12:00,paid_search,False
rid_017861,au_013670,2025-01-25 10:21:00,social,True
rid_013401,au_013671,2025-01-25 10:30:00,social,False
rid_007987,au_013672,2025-01-25 10:39:00,organic,False
rid_013235,au_013673,2025-01-25 10:48:00,paid_search,False
rid_018662,au_013674,2025-01-25 10:57:00,organic,False
rid_001315,au_013675,2025-01-25 11:06:00,direct,False
rid_001172,au_013676,2025-01-25 11:15:00,paid_search,False
rid_003432,au_013677,2025-01-25 11:24:00,direct,False
rid_013247,au_013678,2025-01-25 11:33:00,affiliate,False
rid_010487,au_013679,2025-01-25 11:42:00,organic,True
rid_013630,au_013680,2025-01-25 11:51:00,organic,False
rid_008086,au_013681,2025-01-25 12:00:00,paid_search,False
rid_016803,au_013682,2025-01-25 12:09:00,direct,False
rid_009375,au_013683,2025-01-25 12:18:00,paid_search,False
rid_009429,au_013684,2025-01-25 12:27:00,paid_search,False
rid_009630,au_013685,2025-01-25 12:36:00,affiliate,False
rid_004812,au_013686,2025-01-25 12:45:00,paid_search,False
rid_019509,au_013687,2025-01-25 12:54:00,paid_search,False
rid_000884,au_013688,2025-01-25 13:03:00,social,False
rid_000511,au_013689,2025-01-25 13:12:00,organic,False
rid_009346,au_013690,2025-01-25 13:21:00,social,False
rid_013784,au_013691,2025-01-25 13:30:00,direct,False
rid_009066,au_013692,2025-01-25 13:39:00,direct,False
rid_015824,au_013693,2025-01-25 13:48:00,organic,False
rid_007128,au_013694,2025-01-25 13:57:00,organic,False
rid_004637,au_013695,2025-01-25 14:06:00,organic,True
rid_012729,au_013696,2025-01-25 14:15:00,social,False
rid_004886,au_013697,2025-01-25 14:24:00,organic,True
rid_010628,au_013698,2025-01-25 14:33:00,social,False
rid_012740,au_013699,2025-01-25 14:42:00,direct,True
rid_002312,au_013700,2025-01-25 14:51:00,organic,False
rid_004568,au_013701,2025-01-25 15:00:00,organic,False
rid_000963,au_013702,2025-01-25 15:09:00,social,False
rid_004240,au_013703,2025-01-25 15:18:00,paid_search,False
rid_017814,au_013704,2025-01-25 15:27:00,paid_search,False
rid_000249,au_013705,2025-01-25 15:36:00,social,True
rid_014844,au_013706,2025-01-25 15:45:00,affiliate,False
rid_003540,au_013707,2025-01-25 15:54:00,direct,False
rid_009264,au_013708,2025-01-25 16:03:00,affiliate,False
rid_000157,au_013709,2025-01-25 16:12:00,paid_search,True
rid_009921,au_013710,2025-01-25 16:21:00,paid_search,False
rid_018660,au_013711,2025-01-25 16:30:00,organic,False
rid_002290,au_013712,2025-01-25 16:39:00,organic,False
rid_006226,au_013713,2025-01-25 16:48:00,paid_search,False
rid_005271,au_013714,2025-01-25 16:57:00,organic,False
rid_014065,au_013715,2025-01-25 17:06:00,paid_search,False
rid_016496,au_013716,2025-01-25 17:15:00,affiliate,False
rid_005418,au_013717,2025-01-25 17:24:00,direct,True
rid_002527,au_013718,2025-01-25 17:33:00,paid_search,False
rid_017781,au_013719,2025-01-25 17:42:00,social,False
rid_002086,au_013720,2025-01-25 17:51:00,affiliate,False
rid_017163,au_013721,2025-01-25 18:00:00,affiliate,False
rid_011163,au_013722,2025-01-25 18:09:00,organic,False
rid_015638,au_013723,2025-01-25 18:18:00,direct,False
rid_016807,au_013724,2025-01-25 18:27:00,organic,False
rid_013835,au_013725,2025-01-25 18:36:00,affiliate,False
rid_007583,au_013726,2025-01-25 18:45:00,organic,True
rid_006479,au_013727,2025-01-25 18:54:00,direct,False
rid_012918,au_013728,2025-01-25 19:03:00,organic,False
rid_010319,au_013729,2025-01-25 19:12:00,paid_search,False
rid_018043,au_013730,2025-01-25 19:21:00,direct,False
rid_015277,au_013731,2025-01-25 19:30:00,organic,False
rid_017826,au_013732,2025-01-25 19:39:00,affiliate,False
rid_007951,au_013733,2025-01-25 19:48:00,organic,False
rid_009358,au_013734,2025-01-25 19:57:00,social,False
rid_017639,au_013735,2025-01-25 20:06:00,social,False
rid_005912,au_013736,2025-01-25 20:15:00,paid_search,False
rid_016509,au_013737,2025-01-25 20:24:00,paid_search,False
rid_011468,au_013738,2025-01-25 20:33:00,social,False
rid_008345,au_013739,2025-01-25 20:42:00,affiliate,False
rid_018484,au_013740,2025-01-25 20:51:00,paid_search,False
rid_005311,au_013741,2025-01-25 21:00:00,affiliate,True
rid_013618,au_013742,2025-01-25 21:09:00,affiliate,True
rid_007115,au_013743,2025-01-25 21:18:00,affiliate,True
rid_019104,au_013744,2025-01-25 21:27:00,affiliate,False
rid_010934,au_013745,2025-01-25 21:36:00,direct,False
rid_011584,au_013746,2025-01-25 21:45:00,social,False
rid_006333,au_013747,2025-01-25 21:54:00,affiliate,False
rid_000425,au_013748,2025-01-25 22:03:00,direct,True
rid_019836,au_013749,2025-01-25 22:12:00,affiliate,False
rid_008959,au_013750,2025-01-25 22:21:00,direct,False
rid_013219,au_013751,2025-01-25 22:30:00,direct,False
rid_018066,au_013752,2025-01-25 22:39:00,organic,False
rid_007080,au_013753,2025-01-25 22:48:00,affiliate,False
rid_000676,au_013754,2025-01-25 22:57:00,organic,True
rid_015613,au_013755,2025-01-25 23:06:00,direct,False
rid_012360,au_013756,2025-01-25 23:15:00,paid_search,False
rid_012876,au_013757,2025-01-25 23:24:00,direct,False
rid_007559,au_013758,2025-01-25 23:33:00,direct,False
rid_018167,au_013759,2025-01-25 23:42:00,social,False
rid_008073,au_013760,2025-01-25 23:51:00,paid_search,False
rid_000700,au_013761,2025-01-26 00:00:00,organic,False
rid_011352,au_013762,2025-01-26 00:09:00,affiliate,False
rid_015544,au_013763,2025-01-26 00:18:00,social,False
rid_008232,au_013764,2025-01-26 00:27:00,affiliate,True
rid_009105,au_013765,2025-01-26 00:36:00,organic,False
rid_018403,au_013766,2025-01-26 00:45:00,social,False
rid_011758,au_013767,2025-01-26 00:54:00,organic,False
rid_006074,au_013768,2025-01-26 01:03:00,paid_search,False
rid_007224,au_013769,2025-01-26 01:12:00,organic,True
rid_015186,au_013770,2025-01-26 01:21:00,affiliate,False
rid_014935,au_013771,2025-01-26 01:30:00,direct,True
rid_001842,au_013772,2025-01-26 01:39:00,social,False
rid_015476,au_013773,2025-01-26 01:48:00,paid_search,False
rid_006657,au_013774,2025-01-26 01:57:00,paid_search,False
rid_002674,au_013775,2025-01-26 02:06:00,direct,False
rid_003158,au_013776,2025-01-26 02:15:00,direct,False
rid_017647,au_013777,2025-01-26 02:24:00,affiliate,False
rid_004397,au_013778,2025-01-26 02:33:00,organic,False
rid_010275,au_013779,2025-01-26 02:42:00,direct,False
rid_011290,au_013780,2025-01-26 02:51:00,affiliate,False
rid_009974,au_013781,2025-01-26 03:00:00,social,False
rid_006841,au_013782,2025-01-26 03:09:00,social,False
rid_000506,au_013783,2025-01-26 03:18:00,direct,False
rid_000976,au_013784,2025-01-26 03:27:00,paid_search,False
rid_009623,au_013785,2025-01-26 03:36:00,affiliate,False
rid_017269,au_013786,2025-01-26 03:45:00,paid_search,False
rid_016860,au_013787,2025-01-26 03:54:00,affiliate,False
rid_013508,au_013788,2025-01-26 04:03:00,social,False
rid_005655,au_013789,2025-01-26 04:12:00,paid_search,False
rid_019105,au_013790,2025-01-26 04:21:00,paid_search,False
rid_007657,au_013791,2025-01-26 04:30:00,paid_search,True
rid_016009,au_013792,2025-01-26 04:39:00,direct,False
rid_002730,au_013793,2025-01-26 04:48:00,direct,False
rid_011188,au_013794,2025-01-26 04:57:00,social,False
rid_004375,au_013795,2025-01-26 05:06:00,social,False
rid_009208,au_013796,2025-01-26 05:15:00,paid_search,False
rid_015633,au_013797,2025-01-26 05:24:00,organic,False
rid_018933,au_013798,2025-01-26 05:33:00,direct,False
rid_001355,au_013799,2025-01-26 05:42:00,organic,True
rid_008480,au_013800,2025-01-26 05:51:00,affiliate,False
rid_001442,au_013801,2025-01-26 06:00:00,direct,False
rid_010898,au_013802,2025-01-26 06:09:00,direct,False
rid_019910,au_013803,2025-01-26 06:18:00,social,False
rid_006675,au_013804,2025-01-26 06:27:00,social,False
rid_007628,au_013805,2025-01-26 06:36:00,organic,False
rid_005613,au_013806,2025-01-26 06:45:00,paid_search,False
rid_016945,au_013807,2025-01-26 06:54:00,organic,False
rid_016912,au_013808,2025-01-26 07:03:00,affiliate,True
rid_016191,au_013809,2025-01-26 07:12:00,paid_search,True
rid_004941,au_013810,2025-01-26 07:21:00,direct,True
rid_004321,au_013811,2025-01-26 07:30:00,direct,False
rid_002881,au_013812,2025-01-26 07:39:00,social,False
rid_003785,au_013813,2025-01-26 07:48:00,social,False
rid_014561,au_013814,2025-01-26 07:57:00,direct,True
rid_010957,au_013815,2025-01-26 08:06:00,direct,False
rid_016824,au_013816,2025-01-26 08:15:00,affiliate,False
rid_013157,au_013817,2025-01-26 08:24:00,social,False
rid_018555,au_013818,2025-01-26 08:33:00,organic,True
rid_001048,au_013819,2025-01-26 08:42:00,affiliate,False
rid_013341,au_013820,2025-01-26 08:51:00,affiliate,False
rid_002365,au_013821,2025-01-26 09:00:00,social,False
rid_006968,au_013822,2025-01-26 09:09:00,paid_search,False
rid_009083,au_013823,2025-01-26 09:18:00,paid_search,False
rid_010214,au_013824,2025-01-26 09:27:00,social,True
rid_004220,au_013825,2025-01-26 09:36:00,organic,False
rid_003726,au_013826,2025-01-26 09:45:00,paid_search,False
rid_002962,au_013827,2025-01-26 09:54:00,paid_search,True
rid_004243,au_013828,2025-01-26 10:03:00,social,False
rid_013813,au_013829,2025-01-26 10:12:00,direct,False
rid_017926,au_013830,2025-01-26 10:21:00,social,True
rid_006823,au_013831,2025-01-26 10:30:00,affiliate,False
rid_016977,au_013832,2025-01-26 10:39:00,affiliate,False
rid_016307,au_013833,2025-01-26 10:48:00,affiliate,False
rid_005580,au_013834,2025-01-26 10:57:00,direct,False
rid_003851,au_013835,2025-01-26 11:06:00,social,False
rid_007609,au_013836,2025-01-26 11:15:00,paid_search,True
rid_002332,au_013837,2025-01-26 11:24:00,paid_search,True
rid_019176,au_013838,2025-01-26 11:33:00,organic,False
rid_016236,au_013839,2025-01-26 11:42:00,organic,False
rid_007840,au_013840,2025-01-26 11:51:00,organic,False
rid_010198,au_013841,2025-01-26 12:00:00,direct,False
rid_006549,au_013842,2025-01-26 12:09:00,paid_search,False
rid_000053,au_013843,2025-01-26 12:18:00,affiliate,False
rid_004013,au_013844,2025-01-26 12:27:00,social,False
rid_000974,au_013845,2025-01-26 12:36:00,affiliate,False
rid_008154,au_013846,2025-01-26 12:45:00,paid_search,False
rid_008340,au_013847,2025-01-26 12:54:00,paid_search,True
rid_007273,au_013848,2025-01-26 13:03:00,organic,False
rid_013736,au_013849,2025-01-26 13:12:00,social,False
rid_014697,au_013850,2025-01-26 13:21:00,direct,False
rid_011032,au_013851,2025-01-26 13:30:00,affiliate,False
rid_006940,au_013852,2025-01-26 13:39:00,organic,False
rid_006978,au_013853,2025-01-26 13:48:00,social,False
rid_009167,au_013854,2025-01-26 13:57:00,affiliate,False
rid_014670,au_013855,2025-01-26 14:06:00,organic,False
rid_006428,au_013856,2025-01-26 14:15:00,affiliate,False
rid_014265,au_013857,2025-01-26 14:24:00,affiliate,False
rid_006388,au_013858,2025-01-26 14:33:00,direct,True
rid_010888,au_013859,2025-01-26 14:42:00,social,False
rid_005025,au_013860,2025-01-26 14:51:00,affiliate,False
rid_001800,au_013861,2025-01-26 15:00:00,organic,True
rid_009963,au_013862,2025-01-26 15:09:00,paid_search,False
rid_014112,au_013863,2025-01-26 15:18:00,social,False
rid_008581,au_013864,2025-01-26 15:27:00,paid_search,False
rid_015569,au_013865,2025-01-26 15:36:00,social,False
rid_001152,au_013866,2025-01-26 15:45:00,paid_search,False
rid_000916,au_013867,2025-01-26 15:54:00,paid_search,False
rid_018612,au_013868,2025-01-26 16:03:00,paid_search,False
rid_011330,au_013869,2025-01-26 16:12:00,paid_search,False
rid_006976,au_013870,2025-01-26 16:21:00,organic,False
rid_012918,au_013871,2025-01-26 16:30:00,direct,False
rid_015151,au_013872,2025-01-26 16:39:00,organic,False
rid_017652,au_013873,2025-01-26 16:48:00,organic,False
rid_018139,au_013874,2025-01-26 16:57:00,affiliate,False
rid_007055,au_013875,2025-01-26 17:06:00,organic,False
rid_000228,au_013876,2025-01-26 17:15:00,paid_search,False
rid_008156,au_013877,2025-01-26 17:24:00,organic,False
rid_002467,au_013878,2025-01-26 17:33:00,direct,False
rid_010322,au_013879,2025-01-26 17:42:00,social,True
rid_003811,au_013880,2025-01-26 17:51:00,paid_search,False
rid_013413,au_013881,2025-01-26 18:00:00,affiliate,False
rid_017717,au_013882,2025-01-26 18:09:00,affiliate,False
rid_004011,au_013883,2025-01-26 18:18:00,affiliate,False
rid_010914,au_013884,2025-01-26 18:27:00,affiliate,False
rid_019145,au_013885,2025-01-26 18:36:00,social,False
rid_006219,au_013886,2025-01-26 18:45:00,organic,False
rid_015835,au_013887,2025-01-26 18:54:00,direct,True
rid_000883,au_013888,2025-01-26 19:03:00,paid_search,False
rid_012703,au_013889,2025-01-26 19:12:00,affiliate,False
rid_000710,au_013890,2025-01-26 19:21:00,affiliate,False
rid_001438,au_013891,2025-01-26 19:30:00,social,False
rid_011551,au_013892,2025-01-26 19:39:00,direct,True
rid_017450,au_013893,2025-01-26 19:48:00,paid_search,False
rid_014063,au_013894,2025-01-26 19:57:00,direct,False
rid_008256,au_013895,2025-01-26 20:06:00,organic,False
rid_007712,au_013896,2025-01-26 20:15:00,paid_search,False
rid_009424,au_013897,2025-01-26 20:24:00,organic,False
rid_005752,au_013898,2025-01-26 20:33:00,social,False
rid_000324,au_013899,2025-01-26 20:42:00,organic,False
rid_016132,au_013900,2025-01-26 20:51:00,affiliate,True
rid_010594,au_013901,2025-01-26 21:00:00,affiliate,False
rid_017311,au_013902,2025-01-26 21:09:00,paid_search,False
rid_011627,au_013903,2025-01-26 21:18:00,affiliate,False
rid_007670,au_013904,2025-01-26 21:27:00,affiliate,False
rid_001226,au_013905,2025-01-26 21:36:00,paid_search,False
rid_014964,au_013906,2025-01-26 21:45:00,direct,False
rid_012127,au_013907,2025-01-26 21:54:00,paid_search,True
rid_017390,au_013908,2025-01-26 22:03:00,social,False
rid_004896,au_013909,2025-01-26 22:12:00,social,False
rid_007612,au_013910,2025-01-26 22:21:00,paid_search,False
rid_004832,au_013911,2025-01-26 22:30:00,affiliate,False
rid_003215,au_013912,2025-01-26 22:39:00,organic,False
rid_017822,au_013913,2025-01-26 22:48:00,direct,False
rid_007369,au_013914,2025-01-26 22:57:00,social,False
rid_000103,au_013915,2025-01-26 23:06:00,direct,False
rid_001245,au_013916,2025-01-26 23:15:00,organic,True
rid_006795,au_013917,2025-01-26 23:24:00,paid_search,False
rid_000712,au_013918,2025-01-26 23:33:00,social,False
rid_017757,au_013919,2025-01-26 23:42:00,social,False
rid_016498,au_013920,2025-01-26 23:51:00,organic,False
rid_018127,au_013921,2025-01-27 00:00:00,affiliate,False
rid_017056,au_013922,2025-01-27 00:09:00,paid_search,False
rid_000983,au_013923,2025-01-27 00:18:00,direct,False
rid_012947,au_013924,2025-01-27 00:27:00,paid_search,False
rid_017076,au_013925,2025-01-27 00:36:00,direct,False
rid_017135,au_013926,2025-01-27 00:45:00,social,False
rid_009191,au_013927,2025-01-27 00:54:00,direct,False
rid_018710,au_013928,2025-01-27 01:03:00,paid_search,False
rid_003354,au_013929,2025-01-27 01:12:00,social,False
rid_013729,au_013930,2025-01-27 01:21:00,direct,False
rid_005335,au_013931,2025-01-27 01:30:00,paid_search,False
rid_018233,au_013932,2025-01-27 01:39:00,social,False
rid_017926,au_013933,2025-01-27 01:48:00,organic,False
rid_018392,au_013934,2025-01-27 01:57:00,paid_search,True
rid_001257,au_013935,2025-01-27 02:06:00,social,False
rid_005490,au_013936,2025-01-27 02:15:00,affiliate,False
rid_007815,au_013937,2025-01-27 02:24:00,organic,False
rid_018999,au_013938,2025-01-27 02:33:00,organic,False
rid_013290,au_013939,2025-01-27 02:42:00,affiliate,False
rid_019677,au_013940,2025-01-27 02:51:00,direct,False
rid_017336,au_013941,2025-01-27 03:00:00,direct,False
rid_005596,au_013942,2025-01-27 03:09:00,paid_search,True
rid_003781,au_013943,2025-01-27 03:18:00,affiliate,False
rid_012550,au_013944,2025-01-27 03:27:00,organic,False
rid_015668,au_013945,2025-01-27 03:36:00,organic,False
rid_004404,au_013946,2025-01-27 03:45:00,social,True
rid_013423,au_013947,2025-01-27 03:54:00,social,False
rid_007876,au_013948,2025-01-27 04:03:00,affiliate,False
rid_015625,au_013949,2025-01-27 04:12:00,direct,False
rid_012482,au_013950,2025-01-27 04:21:00,organic,False
rid_013930,au_013951,2025-01-27 04:30:00,social,False
rid_000749,au_013952,2025-01-27 04:39:00,social,False
rid_016860,au_013953,2025-01-27 04:48:00,paid_search,False
rid_012929,au_013954,2025-01-27 04:57:00,organic,False
rid_004018,au_013955,2025-01-27 05:06:00,affiliate,False
rid_009721,au_013956,2025-01-27 05:15:00,affiliate,False
rid_005587,au_013957,2025-01-27 05:24:00,affiliate,True
rid_002476,au_013958,2025-01-27 05:33:00,direct,False
rid_009516,au_013959,2025-01-27 05:42:00,direct,False
rid_013692,au_013960,2025-01-27 05:51:00,social,False
rid_015705,au_013961,2025-01-27 06:00:00,direct,False
rid_018850,au_013962,2025-01-27 06:09:00,paid_search,False
rid_012572,au_013963,2025-01-27 06:18:00,affiliate,False
rid_000046,au_013964,2025-01-27 06:27:00,organic,False
rid_007964,au_013965,2025-01-27 06:36:00,paid_search,False
rid_008756,au_013966,2025-01-27 06:45:00,social,False
rid_019638,au_013967,2025-01-27 06:54:00,direct,False
rid_002523,au_013968,2025-01-27 07:03:00,affiliate,False
rid_017680,au_013969,2025-01-27 07:12:00,organic,False
rid_004141,au_013970,2025-01-27 07:21:00,affiliate,False
rid_013375,au_013971,2025-01-27 07:30:00,paid_search,False
rid_009833,au_013972,2025-01-27 07:39:00,paid_search,True
rid_019443,au_013973,2025-01-27 07:48:00,affiliate,False
rid_005827,au_013974,2025-01-27 07:57:00,organic,True
rid_009514,au_013975,2025-01-27 08:06:00,social,False
rid_012984,au_013976,2025-01-27 08:15:00,paid_search,True
rid_003735,au_013977,2025-01-27 08:24:00,organic,False
rid_005281,au_013978,2025-01-27 08:33:00,affiliate,False
rid_015005,au_013979,2025-01-27 08:42:00,social,False
rid_015525,au_013980,2025-01-27 08:51:00,organic,False
rid_013483,au_013981,2025-01-27 09:00:00,paid_search,False
rid_003670,au_013982,2025-01-27 09:09:00,direct,False
rid_004294,au_013983,2025-01-27 09:18:00,direct,False
rid_018145,au_013984,2025-01-27 09:27:00,social,False
rid_018004,au_013985,2025-01-27 09:36:00,organic,True
rid_008003,au_013986,2025-01-27 09:45:00,affiliate,True
rid_011036,au_013987,2025-01-27 09:54:00,paid_search,False
rid_001110,au_013988,2025-01-27 10:03:00,organic,True
rid_013113,au_013989,2025-01-27 10:12:00,social,False
rid_001995,au_013990,2025-01-27 10:21:00,organic,False
rid_001718,au_013991,2025-01-27 10:30:00,organic,False
rid_010659,au_013992,2025-01-27 10:39:00,organic,False
rid_016993,au_013993,2025-01-27 10:48:00,affiliate,False
rid_018221,au_013994,2025-01-27 10:57:00,social,False
rid_008591,au_013995,2025-01-27 11:06:00,affiliate,False
rid_010307,au_013996,2025-01-27 11:15:00,social,False
rid_010886,au_013997,2025-01-27 11:24:00,paid_search,False
rid_009004,au_013998,2025-01-27 11:33:00,affiliate,False
rid_014421,au_013999,2025-01-27 11:42:00,organic,False
rid_015456,au_014000,2025-01-27 11:51:00,affiliate,False
rid_009300,au_014001,2025-01-27 12:00:00,social,False
rid_004536,au_014002,2025-01-27 12:09:00,affiliate,False
rid_016780,au_014003,2025-01-27 12:18:00,paid_search,False
rid_013533,au_014004,2025-01-27 12:27:00,direct,False
rid_008153,au_014005,2025-01-27 12:36:00,direct,False
rid_004366,au_014006,2025-01-27 12:45:00,social,False
rid_008154,au_014007,2025-01-27 12:54:00,social,False
rid_016907,au_014008,2025-01-27 13:03:00,paid_search,True
rid_006621,au_014009,2025-01-27 13:12:00,direct,False
rid_017627,au_014010,2025-01-27 13:21:00,paid_search,False
rid_004932,au_014011,2025-01-27 13:30:00,direct,True
rid_003892,au_014012,2025-01-27 13:39:00,paid_search,False
rid_001306,au_014013,2025-01-27 13:48:00,direct,False
rid_002872,au_014014,2025-01-27 13:57:00,social,False
rid_005215,au_014015,2025-01-27 14:06:00,organic,False
rid_014467,au_014016,2025-01-27 14:15:00,paid_search,False
rid_010587,au_014017,2025-01-27 14:24:00,social,False
rid_013057,au_014018,2025-01-27 14:33:00,direct,False
rid_001959,au_014019,2025-01-27 14:42:00,organic,False
rid_012434,au_014020,2025-01-27 14:51:00,social,False
rid_012992,au_014021,2025-01-27 15:00:00,direct,False
rid_010188,au_014022,2025-01-27 15:09:00,direct,False
rid_012766,au_014023,2025-01-27 15:18:00,organic,True
rid_002582,au_014024,2025-01-27 15:27:00,social,False
