real_identity_id,device_id,device_type,device_first_seen_at,shared_device_flag
rid_015913,dev_011277,android,2024-11-24 19:32:00,False
rid_006266,dev_011278,ios,2024-11-24 19:39:00,False
rid_006409,dev_011279,tablet,2024-11-24 19:46:00,False
rid_019338,dev_011280,android,2024-11-24 19:53:00,False
rid_004072,dev_011281,ios,2024-11-24 20:00:00,False
rid_000413,dev_011282,android,2024-11-24 20:07:00,False
rid_008647,dev_011283,ios,2024-11-24 20:14:00,False
rid_001860,dev_011284,ios,2024-11-24 20:21:00,False
rid_004899,dev_011285,android,2024-11-24 20:28:00,False
rid_015206,dev_011286,ios,2024-11-24 20:35:00,False
rid_009823,dev_011287,desktop,2024-11-24 20:42:00,False
rid_005338,dev_011288,android,2024-11-24 20:49:00,False
rid_004803,dev_011289,tablet,2024-11-24 20:56:00,False
rid_003399,dev_011290,android,2024-11-24 21:03:00,False
rid_010405,dev_011291,ios,2024-11-24 21:10:00,False
rid_007069,dev_011292,tablet,2024-11-24 21:17:00,False
rid_011313,dev_011293,ios,2024-11-24 21:24:00,False
rid_000237,dev_011294,tablet,2024-11-24 21:31:00,False
rid_012421,dev_011295,ios,2024-11-24 21:38:00,False
rid_011604,dev_011296,tablet,2024-11-24 21:45:00,False
rid_018609,dev_011297,desktop,2024-11-24 21:52:00,False
rid_008883,dev_011298,desktop,2024-11-24 21:59:00,False
rid_004919,dev_011299,desktop,2024-11-24 22:06:00,False
rid_004173,dev_011300,tablet,2024-11-24 22:13:00,False
rid_007763,dev_011301,android,2024-11-24 22:20:00,False
rid_015707,dev_011302,android,2024-11-24 22:27:00,False
rid_001492,dev_011303,tablet,2024-11-24 22:34:00,False
rid_014613,dev_011304,desktop,2024-11-24 22:41:00,False
rid_009253,dev_011305,desktop,2024-11-24 22:48:00,False
rid_013594,dev_011306,desktop,2024-11-24 22:55:00,False
rid_012452,dev_011307,desktop,2024-11-24 23:02:00,False
rid_018654,dev_011308,ios,2024-11-24 23:09:00,False
rid_018833,dev_011309,tablet,2024-11-24 23:16:00,False
rid_005961,dev_011310,tablet,2024-11-24 23:23:00,False
rid_010423,dev_011311,tablet,2024-11-24 23:30:00,False
rid_005964,dev_011312,desktop,2024-11-24 23:37:00,False
rid_014669,dev_011313,ios,2024-11-24 23:44:00,False
rid_015172,dev_011314,desktop,2024-11-24 23:51:00,True
rid_005668,dev_011315,ios,2024-11-24 23:58:00,False
rid_004080,dev_011316,desktop,2024-11-25 00:05:00,False
rid_000186,dev_011317,ios,2024-11-25 00:12:00,False
rid_019067,dev_011318,desktop,2024-11-25 00:19:00,False
rid_000829,dev_011319,ios,2024-11-25 00:26:00,False
rid_004878,dev_011320,tablet,2024-11-25 00:33:00,False
rid_014860,dev_011321,tablet,2024-11-25 00:40:00,False
rid_003295,dev_011322,desktop,2024-11-25 00:47:00,False
rid_010453,dev_011323,android,2024-11-25 00:54:00,False
rid_008524,dev_011324,ios,2024-11-25 01:01:00,False
rid_015322,dev_011325,desktop,2024-11-25 01:08:00,False
rid_000574,dev_011326,ios,2024-11-25 01:15:00,False
rid_018170,dev_011327,desktop,2024-11-25 01:22:00,False
rid_013212,dev_011328,android,2024-11-25 01:29:00,False
rid_006438,dev_011329,android,2024-11-25 01:36:00,False
rid_015247,dev_011330,android,2024-11-25 01:43:00,True
rid_006061,dev_011331,tablet,2024-11-25 01:50:00,False
rid_007202,dev_011332,tablet,2024-11-25 01:57:00,False
rid_017359,dev_011333,android,2024-11-25 02:04:00,False
rid_006508,dev_011334,ios,2024-11-25 02:11:00,False
rid_015805,dev_011335,desktop,2024-11-25 02:18:00,False
rid_013623,dev_011336,ios,2024-11-25 02:25:00,False
rid_016710,dev_011337,tablet,2024-11-25 02:32:00,False
rid_010100,dev_011338,ios,2024-11-25 02:39:00,False
rid_001461,dev_011339,android,2024-11-25 02:46:00,False
rid_009419,dev_011340,android,2024-11-25 02:53:00,False
rid_014486,dev_011341,desktop,2024-11-25 03:00:00,False
rid_008898,dev_011342,android,2024-11-25 03:07:00,False
rid_012412,dev_011343,ios,2024-11-25 03:14:00,True
rid_017302,dev_011344,tablet,2024-11-25 03:21:00,False
rid_018615,dev_011345,desktop,2024-11-25 03:28:00,False
rid_000369,dev_011346,tablet,2024-11-25 03:35:00,False
rid_010535,dev_011347,android,2024-11-25 03:42:00,False
rid_011028,dev_011348,ios,2024-11-25 03:49:00,False
rid_003999,dev_011349,ios,2024-11-25 03:56:00,True
rid_009783,dev_011350,ios,2024-11-25 04:03:00,False
rid_018129,dev_011351,tablet,2024-11-25 04:10:00,False
rid_005513,dev_011352,desktop,2024-11-25 04:17:00,True
rid_012179,dev_011353,tablet,2024-11-25 04:24:00,False
rid_005430,dev_011354,desktop,2024-11-25 04:31:00,False
rid_015798,dev_011355,ios,2024-11-25 04:38:00,False
rid_009107,dev_011356,ios,2024-11-25 04:45:00,False
rid_019156,dev_011357,tablet,2024-11-25 04:52:00,False
rid_000360,dev_011358,tablet,2024-11-25 04:59:00,False
rid_017673,dev_011359,android,2024-11-25 05:06:00,False
rid_008992,dev_011360,ios,2024-11-25 05:13:00,False
rid_019978,dev_011361,desktop,2024-11-25 05:20:00,False
rid_017760,dev_011362,desktop,2024-11-25 05:27:00,False
rid_005644,dev_011363,ios,2024-11-25 05:34:00,False
rid_015301,dev_011364,ios,2024-11-25 05:41:00,False
rid_002830,dev_011365,android,2024-11-25 05:48:00,True
rid_005479,dev_011366,tablet,2024-11-25 05:55:00,False
rid_012191,dev_011367,android,2024-11-25 06:02:00,False
rid_001106,dev_011368,android,2024-11-25 06:09:00,False
rid_016765,dev_011369,ios,2024-11-25 06:16:00,False
rid_007903,dev_011370,tablet,2024-11-25 06:23:00,False
rid_005837,dev_011371,ios,2024-11-25 06:30:00,False
rid_006208,dev_011372,ios,2024-11-25 06:37:00,False
rid_004328,dev_011373,tablet,2024-11-25 06:44:00,False
rid_001781,dev_011374,tablet,2024-11-25 06:51:00,True
rid_005814,dev_011375,desktop,2024-11-25 06:58:00,False
rid_005620,dev_011376,tablet,2024-11-25 07:05:00,False
rid_017098,dev_011377,ios,2024-11-25 07:12:00,False
rid_019499,dev_011378,tablet,2024-11-25 07:19:00,False
rid_009440,dev_011379,ios,2024-11-25 07:26:00,False
rid_019520,dev_011380,android,2024-11-25 07:33:00,False
rid_019401,dev_011381,tablet,2024-11-25 07:40:00,False
rid_004369,dev_011382,ios,2024-11-25 07:47:00,False
rid_017045,dev_011383,android,2024-11-25 07:54:00,False
rid_005003,dev_011384,android,2024-11-25 08:01:00,False
rid_017231,dev_011385,ios,2024-11-25 08:08:00,False
rid_017301,dev_011386,ios,2024-11-25 08:15:00,False
rid_011382,dev_011387,tablet,2024-11-25 08:22:00,False
rid_015505,dev_011388,ios,2024-11-25 08:29:00,False
rid_018181,dev_011389,ios,2024-11-25 08:36:00,False
rid_015341,dev_011390,tablet,2024-11-25 08:43:00,False
rid_002124,dev_011391,android,2024-11-25 08:50:00,False
rid_011004,dev_011392,desktop,2024-11-25 08:57:00,False
rid_000133,dev_011393,android,2024-11-25 09:04:00,False
rid_009530,dev_011394,android,2024-11-25 09:11:00,True
rid_014461,dev_011395,ios,2024-11-25 09:18:00,False
rid_001856,dev_011396,tablet,2024-11-25 09:25:00,False
rid_001592,dev_011397,ios,2024-11-25 09:32:00,False
rid_018391,dev_011398,android,2024-11-25 09:39:00,False
rid_009187,dev_011399,ios,2024-11-25 09:46:00,False
rid_017541,dev_011400,tablet,2024-11-25 09:53:00,False
rid_010887,dev_011401,ios,2024-11-25 10:00:00,False
rid_007247,dev_011402,desktop,2024-11-25 10:07:00,False
rid_001721,dev_011403,ios,2024-11-25 10:14:00,False
rid_003788,dev_011404,ios,2024-11-25 10:21:00,False
rid_018764,dev_011405,desktop,2024-11-25 10:28:00,False
rid_009251,dev_011406,tablet,2024-11-25 10:35:00,False
rid_005747,dev_011407,android,2024-11-25 10:42:00,False
rid_019615,dev_011408,ios,2024-11-25 10:49:00,False
rid_014854,dev_011409,tablet,2024-11-25 10:56:00,False
rid_009113,dev_011410,ios,2024-11-25 11:03:00,True
rid_008478,dev_011411,desktop,2024-11-25 11:10:00,False
rid_017219,dev_011412,android,2024-11-25 11:17:00,True
rid_000306,dev_011413,android,2024-11-25 11:24:00,False
rid_011491,dev_011414,android,2024-11-25 11:31:00,False
rid_011116,dev_011415,ios,2024-11-25 11:38:00,False
rid_010022,dev_011416,android,2024-11-25 11:45:00,False
rid_000822,dev_011417,desktop,2024-11-25 11:52:00,True
rid_014315,dev_011418,android,2024-11-25 11:59:00,False
rid_000627,dev_011419,tablet,2024-11-25 12:06:00,False
rid_019041,dev_011420,desktop,2024-11-25 12:13:00,False
rid_003383,dev_011421,android,2024-11-25 12:20:00,False
rid_015190,dev_011422,android,2024-11-25 12:27:00,False
rid_013688,dev_011423,tablet,2024-11-25 12:34:00,False
rid_018949,dev_011424,ios,2024-11-25 12:41:00,False
rid_009722,dev_011425,ios,2024-11-25 12:48:00,False
rid_007921,dev_011426,desktop,2024-11-25 12:55:00,False
rid_015560,dev_011427,android,2024-11-25 13:02:00,False
rid_001681,dev_011428,tablet,2024-11-25 13:09:00,False
rid_012447,dev_011429,tablet,2024-11-25 13:16:00,False
rid_002520,dev_011430,android,2024-11-25 13:23:00,False
rid_001052,dev_011431,desktop,2024-11-25 13:30:00,False
rid_004000,dev_011432,android,2024-11-25 13:37:00,False
rid_012236,dev_011433,desktop,2024-11-25 13:44:00,False
rid_015224,dev_011434,ios,2024-11-25 13:51:00,False
rid_001867,dev_011435,tablet,2024-11-25 13:58:00,False
rid_005812,dev_011436,tablet,2024-11-25 14:05:00,False
rid_002099,dev_011437,android,2024-11-25 14:12:00,False
rid_004364,dev_011438,ios,2024-11-25 14:19:00,False
rid_000180,dev_011439,tablet,2024-11-25 14:26:00,False
rid_017831,dev_011440,ios,2024-11-25 14:33:00,False
rid_014894,dev_011441,tablet,2024-11-25 14:40:00,False
rid_017754,dev_011442,desktop,2024-11-25 14:47:00,False
rid_015202,dev_011443,desktop,2024-11-25 14:54:00,True
rid_000887,dev_011444,android,2024-11-25 15:01:00,False
rid_017014,dev_011445,ios,2024-11-25 15:08:00,False
rid_012919,dev_011446,desktop,2024-11-25 15:15:00,False
rid_008631,dev_011447,android,2024-11-25 15:22:00,False
rid_007657,dev_011448,ios,2024-11-25 15:29:00,False
rid_008326,dev_011449,ios,2024-11-25 15:36:00,False
rid_005583,dev_011450,android,2024-11-25 15:43:00,False
rid_015359,dev_011451,ios,2024-11-25 15:50:00,False
rid_008272,dev_011452,ios,2024-11-25 15:57:00,False
rid_013931,dev_011453,android,2024-11-25 16:04:00,False
rid_011819,dev_011454,ios,2024-11-25 16:11:00,False
rid_016286,dev_011455,ios,2024-11-25 16:18:00,False
rid_017401,dev_011456,tablet,2024-11-25 16:25:00,False
rid_016670,dev_011457,desktop,2024-11-25 16:32:00,False
rid_011190,dev_011458,tablet,2024-11-25 16:39:00,False
rid_003344,dev_011459,tablet,2024-11-25 16:46:00,False
rid_016787,dev_011460,ios,2024-11-25 16:53:00,False
rid_002857,dev_011461,ios,2024-11-25 17:00:00,False
rid_003119,dev_011462,android,2024-11-25 17:07:00,False
rid_008753,dev_011463,android,2024-11-25 17:14:00,False
rid_005795,dev_011464,tablet,2024-11-25 17:21:00,False
rid_011669,dev_011465,tablet,2024-11-25 17:28:00,False
rid_016708,dev_011466,android,2024-11-25 17:35:00,False
rid_002342,dev_011467,tablet,2024-11-25 17:42:00,False
rid_007122,dev_011468,ios,2024-11-25 17:49:00,False
rid_005968,dev_011469,android,2024-11-25 17:56:00,False
rid_003870,dev_011470,ios,2024-11-25 18:03:00,False
rid_014779,dev_011471,desktop,2024-11-25 18:10:00,False
rid_017036,dev_011472,ios,2024-11-25 18:17:00,False
rid_013926,dev_011473,ios,2024-11-25 18:24:00,False
rid_000424,dev_011474,android,2024-11-25 18:31:00,False
rid_012533,dev_011475,android,2024-11-25 18:38:00,False
rid_013613,dev_011476,ios,2024-11-25 18:45:00,False
rid_004133,dev_011477,android,2024-11-25 18:52:00,False
rid_007432,dev_011478,android,2024-11-25 18:59:00,False
rid_000281,dev_011479,desktop,2024-11-25 19:06:00,False
rid_005460,dev_011480,tablet,2024-11-25 19:13:00,True
rid_012403,dev_011481,tablet,2024-11-25 19:20:00,True
rid_019330,dev_011482,ios,2024-11-25 19:27:00,False
rid_007944,dev_011483,desktop,2024-11-25 19:34:00,False
rid_011426,dev_011484,ios,2024-11-25 19:41:00,False
rid_000010,dev_011485,ios,2024-11-25 19:48:00,False
rid_017784,dev_011486,ios,2024-11-25 19:55:00,False
rid_010014,dev_011487,desktop,2024-11-25 20:02:00,False
rid_009765,dev_011488,tablet,2024-11-25 20:09:00,False
rid_002471,dev_011489,android,2024-11-25 20:16:00,False
rid_016180,dev_011490,tablet,2024-11-25 20:23:00,False
rid_006345,dev_011491,desktop,2024-11-25 20:30:00,False
rid_005089,dev_011492,ios,2024-11-25 20:37:00,False
rid_012251,dev_011493,tablet,2024-11-25 20:44:00,False
rid_007858,dev_011494,android,2024-11-25 20:51:00,False
rid_014819,dev_011495,ios,2024-11-25 20:58:00,False
rid_007211,dev_011496,desktop,2024-11-25 21:05:00,False
rid_016095,dev_011497,desktop,2024-11-25 21:12:00,False
rid_007036,dev_011498,tablet,2024-11-25 21:19:00,False
rid_004488,dev_011499,android,2024-11-25 21:26:00,False
rid_010381,dev_011500,ios,2024-11-25 21:33:00,False
rid_011480,dev_011501,android,2024-11-25 21:40:00,False
rid_000338,dev_011502,tablet,2024-11-25 21:47:00,False
rid_013982,dev_011503,desktop,2024-11-25 21:54:00,False
rid_012195,dev_011504,tablet,2024-11-25 22:01:00,False
rid_011066,dev_011505,android,2024-11-25 22:08:00,False
rid_002313,dev_011506,desktop,2024-11-25 22:15:00,False
rid_015062,dev_011507,ios,2024-11-25 22:22:00,True
rid_005074,dev_011508,android,2024-11-25 22:29:00,False
rid_019737,dev_011509,android,2024-11-25 22:36:00,False
rid_011472,dev_011510,tablet,2024-11-25 22:43:00,False
rid_010573,dev_011511,ios,2024-11-25 22:50:00,False
rid_018934,dev_011512,tablet,2024-11-25 22:57:00,False
rid_003552,dev_011513,ios,2024-11-25 23:04:00,False
rid_016028,dev_011514,android,2024-11-25 23:11:00,False
rid_018109,dev_011515,android,2024-11-25 23:18:00,False
rid_005603,dev_011516,desktop,2024-11-25 23:25:00,False
rid_003386,dev_011517,android,2024-11-25 23:32:00,False
rid_019825,dev_011518,ios,2024-11-25 23:39:00,False
rid_006675,dev_011519,tablet,2024-11-25 23:46:00,True
rid_001084,dev_011520,ios,2024-11-25 23:53:00,False
rid_017666,dev_011521,android,2024-11-26 00:00:00,False
rid_000434,dev_011522,tablet,2024-11-26 00:07:00,False
rid_018493,dev_011523,desktop,2024-11-26 00:14:00,True
rid_003889,dev_011524,android,2024-11-26 00:21:00,False
rid_014834,dev_011525,desktop,2024-11-26 00:28:00,False
rid_007241,dev_011526,desktop,2024-11-26 00:35:00,False
rid_000893,dev_011527,desktop,2024-11-26 00:42:00,True
rid_017478,dev_011528,desktop,2024-11-26 00:49:00,False
rid_014021,dev_011529,desktop,2024-11-26 00:56:00,False
rid_016825,dev_011530,tablet,2024-11-26 01:03:00,False
rid_018762,dev_011531,tablet,2024-11-26 01:10:00,False
rid_010845,dev_011532,desktop,2024-11-26 01:17:00,False
rid_005293,dev_011533,tablet,2024-11-26 01:24:00,False
rid_008450,dev_011534,android,2024-11-26 01:31:00,False
rid_018467,dev_011535,tablet,2024-11-26 01:38:00,False
rid_001525,dev_011536,desktop,2024-11-26 01:45:00,False
rid_000494,dev_011537,android,2024-11-26 01:52:00,False
rid_005140,dev_011538,ios,2024-11-26 01:59:00,False
rid_012828,dev_011539,android,2024-11-26 02:06:00,False
rid_010335,dev_011540,ios,2024-11-26 02:13:00,False
rid_014826,dev_011541,desktop,2024-11-26 02:20:00,False
rid_003472,dev_011542,desktop,2024-11-26 02:27:00,False
rid_007703,dev_011543,android,2024-11-26 02:34:00,False
rid_012796,dev_011544,desktop,2024-11-26 02:41:00,False
rid_000157,dev_011545,tablet,2024-11-26 02:48:00,False
rid_016207,dev_011546,android,2024-11-26 02:55:00,False
rid_016029,dev_011547,desktop,2024-11-26 03:02:00,False
rid_002587,dev_011548,ios,2024-11-26 03:09:00,False
rid_010833,dev_011549,ios,2024-11-26 03:16:00,False
rid_011356,dev_011550,ios,2024-11-26 03:23:00,False
rid_017740,dev_011551,tablet,2024-11-26 03:30:00,False
rid_008672,dev_011552,ios,2024-11-26 03:37:00,False
rid_002750,dev_011553,ios,2024-11-26 03:44:00,False
rid_009703,dev_011554,ios,2024-11-26 03:51:00,False
rid_004253,dev_011555,desktop,2024-11-26 03:58:00,False
rid_001484,dev_011556,tablet,2024-11-26 04:05:00,False
rid_015112,dev_011557,android,2024-11-26 04:12:00,False
rid_013423,dev_011558,tablet,2024-11-26 04:19:00,False
rid_013007,dev_011559,ios,2024-11-26 04:26:00,False
rid_013209,dev_011560,android,2024-11-26 04:33:00,False
rid_014218,dev_011561,android,2024-11-26 04:40:00,False
rid_006305,dev_011562,ios,2024-11-26 04:47:00,False
rid_017438,dev_011563,ios,2024-11-26 04:54:00,False
rid_008626,dev_011564,android,2024-11-26 05:01:00,False
rid_003665,dev_011565,tablet,2024-11-26 05:08:00,False
rid_017142,dev_011566,tablet,2024-11-26 05:15:00,False
rid_013030,dev_011567,android,2024-11-26 05:22:00,False
rid_008545,dev_011568,ios,2024-11-26 05:29:00,False
rid_008362,dev_011569,desktop,2024-11-26 05:36:00,False
rid_019496,dev_011570,tablet,2024-11-26 05:43:00,False
rid_002216,dev_011571,android,2024-11-26 05:50:00,False
rid_018576,dev_011572,android,2024-11-26 05:57:00,False
rid_001068,dev_011573,tablet,2024-11-26 06:04:00,False
rid_019126,dev_011574,android,2024-11-26 06:11:00,False
rid_009131,dev_011575,tablet,2024-11-26 06:18:00,False
rid_000128,dev_011576,ios,2024-11-26 06:25:00,False
rid_017239,dev_011577,desktop,2024-11-26 06:32:00,False
rid_017498,dev_011578,android,2024-11-26 06:39:00,False
rid_005286,dev_011579,tablet,2024-11-26 06:46:00,False
rid_011459,dev_011580,ios,2024-11-26 06:53:00,False
rid_004746,dev_011581,ios,2024-11-26 07:00:00,False
rid_001194,dev_011582,tablet,2024-11-26 07:07:00,False
rid_000106,dev_011583,ios,2024-11-26 07:14:00,False
rid_011757,dev_011584,desktop,2024-11-26 07:21:00,False
rid_004429,dev_011585,tablet,2024-11-26 07:28:00,False
rid_015588,dev_011586,tablet,2024-11-26 07:35:00,False
rid_007183,dev_011587,ios,2024-11-26 07:42:00,False
rid_009106,dev_011588,tablet,2024-11-26 07:49:00,False
rid_008958,dev_011589,android,2024-11-26 07:56:00,True
rid_015570,dev_011590,desktop,2024-11-26 08:03:00,False
rid_011649,dev_011591,android,2024-11-26 08:10:00,False
rid_016934,dev_011592,desktop,2024-11-26 08:17:00,False
rid_008887,dev_011593,desktop,2024-11-26 08:24:00,False
rid_009036,dev_011594,desktop,2024-11-26 08:31:00,False
rid_005983,dev_011595,ios,2024-11-26 08:38:00,False
rid_011066,dev_011596,desktop,2024-11-26 08:45:00,False
rid_018962,dev_011597,tablet,2024-11-26 08:52:00,False
rid_014853,dev_011598,android,2024-11-26 08:59:00,False
rid_019376,dev_011599,android,2024-11-26 09:06:00,False
rid_000011,dev_011600,desktop,2024-11-26 09:13:00,False
rid_008492,dev_011601,desktop,2024-11-26 09:20:00,False
rid_016297,dev_011602,tablet,2024-11-26 09:27:00,False
rid_013544,dev_011603,tablet,2024-11-26 09:34:00,False
rid_002026,dev_011604,tablet,2024-11-26 09:41:00,False
rid_011880,dev_011605,ios,2024-11-26 09:48:00,False
rid_013686,dev_011606,desktop,2024-11-26 09:55:00,False
rid_000734,dev_011607,android,2024-11-26 10:02:00,False
rid_005802,dev_011608,ios,2024-11-26 10:09:00,False
rid_019591,dev_011609,android,2024-11-26 10:16:00,True
rid_019058,dev_011610,ios,2024-11-26 10:23:00,False
rid_015663,dev_011611,tablet,2024-11-26 10:30:00,False
rid_019637,dev_011612,android,2024-11-26 10:37:00,False
rid_005316,dev_011613,ios,2024-11-26 10:44:00,True
rid_003129,dev_011614,tablet,2024-11-26 10:51:00,False
rid_017065,dev_011615,desktop,2024-11-26 10:58:00,False
rid_011727,dev_011616,android,2024-11-26 11:05:00,False
rid_017897,dev_011617,ios,2024-11-26 11:12:00,False
rid_000437,dev_011618,android,2024-11-26 11:19:00,False
rid_006192,dev_011619,android,2024-11-26 11:26:00,False
rid_019068,dev_011620,desktop,2024-11-26 11:33:00,False
rid_018265,dev_011621,tablet,2024-11-26 11:40:00,False
rid_019373,dev_011622,android,2024-11-26 11:47:00,False
rid_000446,dev_011623,ios,2024-11-26 11:54:00,False
rid_009020,dev_011624,desktop,2024-11-26 12:01:00,False
rid_012514,dev_011625,desktop,2024-11-26 12:08:00,False
rid_006640,dev_011626,tablet,2024-11-26 12:15:00,False
rid_017092,dev_011627,tablet,2024-11-26 12:22:00,False
rid_012575,dev_011628,tablet,2024-11-26 12:29:00,False
rid_001631,dev_011629,ios,2024-11-26 12:36:00,False
rid_015502,dev_011630,desktop,2024-11-26 12:43:00,False
rid_013862,dev_011631,android,2024-11-26 12:50:00,False
rid_018634,dev_011632,tablet,2024-11-26 12:57:00,False
rid_018523,dev_011633,desktop,2024-11-26 13:04:00,False
rid_008386,dev_011634,tablet,2024-11-26 13:11:00,False
rid_000776,dev_011635,desktop,2024-11-26 13:18:00,False
rid_008085,dev_011636,ios,2024-11-26 13:25:00,False
rid_009075,dev_011637,android,2024-11-26 13:32:00,False
rid_010160,dev_011638,desktop,2024-11-26 13:39:00,False
rid_011650,dev_011639,ios,2024-11-26 13:46:00,False
rid_004030,dev_011640,desktop,2024-11-26 13:53:00,False
rid_017352,dev_011641,ios,2024-11-26 14:00:00,False
rid_000238,dev_011642,ios,2024-11-26 14:07:00,False
rid_013994,dev_011643,tablet,2024-11-26 14:14:00,False
rid_017382,dev_011644,android,2024-11-26 14:21:00,False
rid_000727,dev_011645,tablet,2024-11-26 14:28:00,False
rid_008864,dev_011646,desktop,2024-11-26 14:35:00,False
rid_005893,dev_011647,android,2024-11-26 14:42:00,False
rid_013806,dev_011648,tablet,2024-11-26 14:49:00,False
rid_015369,dev_011649,tablet,2024-11-26 14:56:00,False
rid_015524,dev_011650,ios,2024-11-26 15:03:00,False
rid_006563,dev_011651,ios,2024-11-26 15:10:00,False
rid_007869,dev_011652,tablet,2024-11-26 15:17:00,False
rid_019980,dev_011653,tablet,2024-11-26 15:24:00,False
rid_007735,dev_011654,android,2024-11-26 15:31:00,False
rid_015764,dev_011655,ios,2024-11-26 15:38:00,False
rid_019576,dev_011656,desktop,2024-11-26 15:45:00,False
rid_003008,dev_011657,tablet,2024-11-26 15:52:00,False
rid_016346,dev_011658,android,2024-11-26 15:59:00,False
rid_003050,dev_011659,android,2024-11-26 16:06:00,False
rid_015056,dev_011660,tablet,2024-11-26 16:13:00,False
rid_007721,dev_011661,ios,2024-11-26 16:20:00,False
rid_002813,dev_011662,desktop,2024-11-26 16:27:00,False
rid_015316,dev_011663,ios,2024-11-26 16:34:00,False
rid_004775,dev_011664,tablet,2024-11-26 16:41:00,False
rid_017659,dev_011665,tablet,2024-11-26 16:48:00,False
rid_019106,dev_011666,tablet,2024-11-26 16:55:00,False
rid_018062,dev_011667,tablet,2024-11-26 17:02:00,False
rid_008891,dev_011668,ios,2024-11-26 17:09:00,False
rid_009732,dev_011669,tablet,2024-11-26 17:16:00,False
rid_000852,dev_011670,android,2024-11-26 17:23:00,False
rid_011865,dev_011671,tablet,2024-11-26 17:30:00,False
rid_016701,dev_011672,ios,2024-11-26 17:37:00,False
rid_005920,dev_011673,android,2024-11-26 17:44:00,False
rid_000738,dev_011674,tablet,2024-11-26 17:51:00,False
rid_003511,dev_011675,android,2024-11-26 17:58:00,False
rid_007345,dev_011676,android,2024-11-26 18:05:00,True
rid_014732,dev_011677,ios,2024-11-26 18:12:00,False
rid_007355,dev_011678,tablet,2024-11-26 18:19:00,True
rid_015267,dev_011679,ios,2024-11-26 18:26:00,False
rid_006309,dev_011680,tablet,2024-11-26 18:33:00,False
rid_002148,dev_011681,android,2024-11-26 18:40:00,False
rid_015243,dev_011682,desktop,2024-11-26 18:47:00,False
rid_011836,dev_011683,desktop,2024-11-26 18:54:00,False
rid_002989,dev_011684,android,2024-11-26 19:01:00,False
rid_013129,dev_011685,ios,2024-11-26 19:08:00,False
rid_003050,dev_011686,ios,2024-11-26 19:15:00,False
rid_012903,dev_011687,tablet,2024-11-26 19:22:00,False
rid_009080,dev_011688,desktop,2024-11-26 19:29:00,False
rid_009718,dev_011689,ios,2024-11-26 19:36:00,False
rid_019213,dev_011690,android,2024-11-26 19:43:00,False
rid_014120,dev_011691,android,2024-11-26 19:50:00,False
rid_001110,dev_011692,tablet,2024-11-26 19:57:00,False
rid_009957,dev_011693,android,2024-11-26 20:04:00,True
rid_016169,dev_011694,tablet,2024-11-26 20:11:00,False
rid_007673,dev_011695,android,2024-11-26 20:18:00,False
rid_019263,dev_011696,tablet,2024-11-26 20:25:00,False
rid_003355,dev_011697,tablet,2024-11-26 20:32:00,False
rid_000171,dev_011698,tablet,2024-11-26 20:39:00,False
rid_017240,dev_011699,desktop,2024-11-26 20:46:00,False
rid_004446,dev_011700,desktop,2024-11-26 20:53:00,False
rid_019878,dev_011701,tablet,2024-11-26 21:00:00,False
rid_001126,dev_011702,android,2024-11-26 21:07:00,False
rid_014858,dev_011703,tablet,2024-11-26 21:14:00,False
rid_010944,dev_011704,android,2024-11-26 21:21:00,False
rid_019539,dev_011705,android,2024-11-26 21:28:00,False
rid_019068,dev_011706,ios,2024-11-26 21:35:00,False
rid_015201,dev_011707,tablet,2024-11-26 21:42:00,False
rid_016734,dev_011708,tablet,2024-11-26 21:49:00,False
rid_011883,dev_011709,android,2024-11-26 21:56:00,False
rid_012223,dev_011710,desktop,2024-11-26 22:03:00,False
rid_011975,dev_011711,android,2024-11-26 22:10:00,False
rid_018855,dev_011712,android,2024-11-26 22:17:00,True
rid_000833,dev_011713,tablet,2024-11-26 22:24:00,False
rid_009238,dev_011714,android,2024-11-26 22:31:00,False
rid_000701,dev_011715,android,2024-11-26 22:38:00,False
rid_019676,dev_011716,tablet,2024-11-26 22:45:00,False
rid_005474,dev_011717,ios,2024-11-26 22:52:00,False
rid_004074,dev_011718,tablet,2024-11-26 22:59:00,False
rid_019089,dev_011719,ios,2024-11-26 23:06:00,False
rid_015970,dev_011720,desktop,2024-11-26 23:13:00,False
rid_003424,dev_011721,ios,2024-11-26 23:20:00,False
rid_001410,dev_011722,ios,2024-11-26 23:27:00,False
rid_017948,dev_011723,ios,2024-11-26 23:34:00,False
rid_000078,dev_011724,ios,2024-11-26 23:41:00,False
rid_011559,dev_011725,desktop,2024-11-26 23:48:00,False
rid_009958,dev_011726,tablet,2024-11-26 23:55:00,False
rid_012217,dev_011727,tablet,2024-11-27 00:02:00,False
rid_015790,dev_011728,tablet,2024-11-27 00:09:00,False
rid_017965,dev_011729,tablet,2024-11-27 00:16:00,False
rid_000945,dev_011730,android,2024-11-27 00:23:00,False
rid_012088,dev_011731,android,2024-11-27 00:30:00,False
rid_015861,dev_011732,ios,2024-11-27 00:37:00,False
rid_019756,dev_011733,desktop,2024-11-27 00:44:00,False
rid_018667,dev_011734,tablet,2024-11-27 00:51:00,False
rid_000056,dev_011735,tablet,2024-11-27 00:58:00,False
rid_000813,dev_011736,android,2024-11-27 01:05:00,False
rid_004369,dev_011737,android,2024-11-27 01:12:00,False
rid_001606,dev_011738,desktop,2024-11-27 01:19:00,False
