real_identity_id,payment_instrument_id,payment_type,shared_payment_flag
rid_015664,pay_013473,bank,False
rid_015681,pay_013474,wallet,False
rid_015289,pay_013475,wallet,False
rid_018261,pay_013476,card,False
rid_000956,pay_013477,wallet,False
rid_016658,pay_013478,card,False
rid_002659,pay_013479,bank,False
rid_017646,pay_013480,wallet,False
rid_007600,pay_013481,wallet,False
rid_019897,pay_013482,bank,False
rid_012647,pay_013483,wallet,False
rid_008428,pay_013484,bank,False
rid_003907,pay_013485,card,False
rid_007208,pay_013486,wallet,False
rid_006486,pay_013487,wallet,False
rid_014976,pay_013488,wallet,False
rid_010099,pay_013489,bank,False
rid_012580,pay_013490,bank,False
rid_011874,pay_013491,card,False
rid_002152,pay_013492,wallet,False
rid_016039,pay_013493,bank,False
rid_011876,pay_013494,card,False
rid_007703,pay_013495,bank,False
rid_016720,pay_013496,bank,False
rid_018583,pay_013497,card,False
rid_008142,pay_013498,card,False
rid_011729,pay_013499,card,False
rid_000651,pay_013500,wallet,False
rid_013802,pay_013501,wallet,False
rid_015743,pay_013502,bank,False
rid_013787,pay_013503,bank,False
rid_007561,pay_013504,wallet,False
rid_011543,pay_013505,card,False
rid_007605,pay_013506,wallet,False
rid_011808,pay_013507,card,False
rid_004780,pay_013508,card,False
rid_002543,pay_013509,bank,False
rid_012513,pay_013510,card,False
rid_009930,pay_013511,bank,False
rid_015913,pay_013512,card,False
rid_010128,pay_013513,wallet,False
rid_015131,pay_013514,card,False
rid_011666,pay_013515,card,False
rid_001104,pay_013516,card,False
rid_017753,pay_013517,bank,False
rid_005947,pay_013518,card,False
rid_000604,pay_013519,wallet,False
rid_002513,pay_013520,card,False
rid_016415,pay_013521,card,False
rid_006837,pay_013522,card,False
rid_011385,pay_013523,card,False
rid_007680,pay_013524,bank,False
rid_003433,pay_013525,wallet,False
rid_015470,pay_013526,bank,False
rid_017353,pay_013527,card,False
rid_019709,pay_013528,card,False
rid_017932,pay_013529,card,False
rid_007613,pay_013530,bank,False
rid_007781,pay_013531,card,False
rid_004702,pay_013532,bank,False
rid_013434,pay_013533,wallet,False
rid_001687,pay_013534,bank,False
rid_002040,pay_013535,bank,False
rid_005912,pay_013536,bank,False
rid_003652,pay_013537,card,False
rid_001467,pay_013538,bank,False
rid_015292,pay_013539,bank,False
rid_001881,pay_013540,bank,False
rid_019179,pay_013541,wallet,False
rid_014890,pay_013542,wallet,False
rid_001497,pay_013543,bank,False
rid_011877,pay_013544,bank,False
rid_013582,pay_013545,bank,False
rid_018405,pay_013546,wallet,False
rid_017790,pay_013547,card,False
rid_010594,pay_013548,wallet,False
rid_008338,pay_013549,wallet,False
rid_019490,pay_013550,bank,False
rid_006926,pay_013551,bank,False
rid_002899,pay_013552,card,False
rid_009498,pay_013553,bank,False
rid_005335,pay_013554,card,False
rid_008521,pay_013555,wallet,False
rid_007668,pay_013556,card,False
rid_004791,pay_013557,card,False
rid_003845,pay_013558,bank,False
rid_017374,pay_013559,card,False
rid_008334,pay_013560,bank,False
rid_000422,pay_013561,card,False
rid_019523,pay_013562,bank,False
rid_019820,pay_013563,wallet,False
rid_010148,pay_013564,card,False
rid_008151,pay_013565,wallet,False
rid_005857,pay_013566,wallet,False
rid_018915,pay_013567,bank,False
rid_001334,pay_013568,bank,False
rid_005369,pay_013569,bank,False
rid_007414,pay_013570,wallet,False
rid_018961,pay_013571,wallet,False
rid_001794,pay_013572,wallet,False
rid_009596,pay_013573,card,False
rid_002806,pay_013574,card,False
rid_019738,pay_013575,card,False
rid_012141,pay_013576,card,False
rid_017490,pay_013577,wallet,False
rid_001581,pay_013578,bank,False
rid_014240,pay_013579,bank,False
rid_010114,pay_013580,wallet,False
rid_002108,pay_013581,bank,False
rid_014605,pay_013582,card,False
rid_013684,pay_013583,wallet,False
rid_013018,pay_013584,wallet,False
rid_016431,pay_013585,wallet,False
rid_014455,pay_013586,card,False
rid_003271,pay_013587,bank,False
rid_007900,pay_013588,bank,False
rid_008213,pay_013589,card,False
rid_002849,pay_013590,bank,False
rid_004033,pay_013591,wallet,False
rid_000634,pay_013592,card,False
rid_015406,pay_013593,card,False
rid_018452,pay_013594,wallet,False
rid_003393,pay_013595,wallet,False
rid_007564,pay_013596,card,False
rid_008904,pay_013597,card,False
rid_002725,pay_013598,bank,False
rid_004674,pay_013599,card,False
rid_002798,pay_013600,card,False
rid_000436,pay_013601,bank,False
rid_000303,pay_013602,bank,False
rid_002645,pay_013603,card,False
rid_006543,pay_013604,wallet,False
rid_013078,pay_013605,bank,False
rid_003987,pay_013606,wallet,False
rid_012567,pay_013607,card,False
rid_014561,pay_013608,wallet,False
rid_019229,pay_013609,card,False
rid_001470,pay_013610,card,False
rid_002173,pay_013611,bank,False
rid_007201,pay_013612,wallet,False
rid_018156,pay_013613,card,False
rid_007149,pay_013614,wallet,False
rid_005938,pay_013615,bank,False
rid_001418,pay_013616,card,False
rid_011505,pay_013617,card,False
rid_013487,pay_013618,wallet,False
rid_011876,pay_013619,card,False
rid_001563,pay_013620,wallet,False
rid_013981,pay_013621,bank,False
rid_004363,pay_013622,card,False
rid_006596,pay_013623,bank,False
rid_008928,pay_013624,bank,False
rid_003349,pay_013625,wallet,False
rid_000325,pay_013626,card,False
rid_019671,pay_013627,bank,False
rid_017821,pay_013628,card,False
rid_009991,pay_013629,wallet,False
rid_004805,pay_013630,bank,False
rid_018756,pay_013631,card,False
rid_000144,pay_013632,bank,False
rid_010195,pay_013633,wallet,False
rid_005376,pay_013634,bank,False
rid_000895,pay_013635,wallet,False
rid_003239,pay_013636,card,False
rid_019648,pay_013637,wallet,False
rid_005151,pay_013638,wallet,False
rid_015885,pay_013639,card,False
rid_014232,pay_013640,bank,False
rid_005375,pay_013641,bank,False
rid_001872,pay_013642,card,False
rid_018658,pay_013643,bank,False
rid_006430,pay_013644,wallet,False
rid_013977,pay_013645,card,False
rid_007346,pay_013646,bank,False
rid_019431,pay_013647,wallet,False
rid_001335,pay_013648,card,False
rid_000813,pay_013649,bank,False
rid_002544,pay_013650,card,False
rid_006218,pay_013651,wallet,False
rid_016196,pay_013652,card,False
rid_002502,pay_013653,wallet,False
rid_017485,pay_013654,card,False
rid_012492,pay_013655,wallet,False
rid_009361,pay_013656,wallet,False
rid_007209,pay_013657,card,False
rid_002092,pay_013658,card,False
rid_015709,pay_013659,card,False
rid_018388,pay_013660,bank,False
rid_007958,pay_013661,card,False
rid_008655,pay_013662,wallet,False
rid_001623,pay_013663,card,False
rid_004483,pay_013664,wallet,False
rid_010611,pay_013665,card,False
rid_007559,pay_013666,wallet,False
rid_009246,pay_013667,card,False
rid_012656,pay_013668,wallet,False
rid_016403,pay_013669,bank,False
rid_003753,pay_013670,wallet,False
rid_008281,pay_013671,wallet,False
rid_009748,pay_013672,wallet,False
rid_019304,pay_013673,card,False
rid_016681,pay_013674,card,False
rid_018506,pay_013675,wallet,False
rid_007522,pay_013676,card,False
rid_018410,pay_013677,wallet,False
rid_014637,pay_013678,bank,False
rid_003924,pay_013679,card,False
rid_007810,pay_013680,wallet,False
rid_008679,pay_013681,bank,False
rid_014357,pay_013682,bank,False
rid_001550,pay_013683,bank,False
rid_004057,pay_013684,bank,False
rid_003636,pay_013685,wallet,False
rid_014879,pay_013686,wallet,False
rid_002536,pay_013687,wallet,False
rid_006578,pay_013688,bank,False
rid_001245,pay_013689,wallet,False
rid_001336,pay_013690,wallet,False
rid_010156,pay_013691,wallet,False
rid_011167,pay_013692,wallet,False
rid_003215,pay_013693,wallet,False
rid_019346,pay_013694,bank,False
rid_015360,pay_013695,card,False
rid_011847,pay_013696,wallet,False
rid_005140,pay_013697,card,False
rid_006393,pay_013698,bank,False
rid_017678,pay_013699,wallet,False
rid_016728,pay_013700,wallet,False
rid_018886,pay_013701,wallet,False
rid_016437,pay_013702,bank,False
rid_019282,pay_013703,wallet,False
rid_003270,pay_013704,wallet,False
rid_017927,pay_013705,bank,False
rid_007377,pay_013706,wallet,False
rid_000793,pay_013707,wallet,False
rid_001619,pay_013708,bank,False
rid_007183,pay_013709,wallet,False
rid_018284,pay_013710,bank,False
rid_000096,pay_013711,card,False
rid_017434,pay_013712,card,False
rid_010147,pay_013713,wallet,False
rid_004248,pay_013714,card,False
rid_010721,pay_013715,wallet,False
rid_008561,pay_013716,bank,False
rid_005515,pay_013717,bank,False
rid_019759,pay_013718,bank,False
rid_000036,pay_013719,wallet,False
rid_004432,pay_013720,card,False
rid_016834,pay_013721,bank,False
rid_007670,pay_013722,card,False
rid_014036,pay_013723,bank,False
rid_003464,pay_013724,wallet,False
rid_016044,pay_013725,wallet,False
rid_006304,pay_013726,wallet,False
rid_008687,pay_013727,wallet,False
rid_017440,pay_013728,bank,False
rid_002225,pay_013729,bank,False
rid_007592,pay_013730,bank,False
rid_011629,pay_013731,wallet,False
rid_001081,pay_013732,bank,False
rid_006940,pay_013733,bank,False
rid_005398,pay_013734,wallet,False
rid_017603,pay_013735,card,False
rid_006877,pay_013736,card,False
rid_012694,pay_013737,card,False
rid_011385,pay_013738,wallet,False
rid_014568,pay_013739,card,False
rid_000166,pay_013740,bank,False
rid_000990,pay_013741,wallet,False
rid_003418,pay_013742,wallet,False
rid_000361,pay_013743,card,False
rid_016105,pay_013744,bank,False
rid_009106,pay_013745,card,False
rid_002614,pay_013746,wallet,False
rid_004830,pay_013747,wallet,False
rid_007998,pay_013748,wallet,False
rid_000246,pay_013749,wallet,False
rid_006253,pay_013750,card,False
rid_009196,pay_013751,bank,False
rid_014639,pay_013752,wallet,False
rid_005787,pay_013753,card,False
rid_018110,pay_013754,card,False
rid_019651,pay_013755,bank,False
rid_015378,pay_013756,bank,False
rid_000235,pay_013757,card,False
rid_005584,pay_013758,bank,False
rid_011642,pay_013759,wallet,False
rid_010077,pay_013760,wallet,False
rid_005213,pay_013761,card,False
rid_019541,pay_013762,card,False
rid_004501,pay_013763,wallet,False
rid_013828,pay_013764,card,False
rid_014050,pay_013765,bank,False
rid_001792,pay_013766,card,False
rid_010392,pay_013767,bank,False
rid_015353,pay_013768,bank,False
rid_008816,pay_013769,card,False
rid_013106,pay_013770,card,False
rid_018125,pay_013771,bank,False
rid_007999,pay_013772,wallet,False
rid_013774,pay_013773,wallet,False
rid_015915,pay_013774,wallet,False
rid_010382,pay_013775,card,False
rid_001310,pay_013776,card,False
rid_018779,pay_013777,bank,False
rid_005234,pay_013778,bank,False
rid_014732,pay_013779,card,False
rid_009645,pay_013780,card,False
rid_003017,pay_013781,card,False
rid_003816,pay_013782,card,False
rid_003629,pay_013783,card,False
rid_006443,pay_013784,bank,False
rid_005657,pay_013785,card,False
rid_008334,pay_013786,wallet,False
rid_000367,pay_013787,wallet,False
rid_015332,pay_013788,bank,False
rid_012345,pay_013789,wallet,False
rid_013444,pay_013790,bank,False
rid_013370,pay_013791,bank,False
rid_014013,pay_013792,card,False
rid_002578,pay_013793,card,False
rid_015390,pay_013794,wallet,False
rid_002058,pay_013795,bank,False
rid_009300,pay_013796,card,False
rid_011718,pay_013797,wallet,False
rid_010020,pay_013798,wallet,False
rid_011533,pay_013799,wallet,False
rid_003104,pay_013800,wallet,False
rid_015671,pay_013801,bank,False
rid_003783,pay_013802,bank,False
rid_000309,pay_013803,bank,False
rid_009731,pay_013804,wallet,False
rid_004331,pay_013805,card,False
rid_013194,pay_013806,card,False
rid_006456,pay_013807,bank,False
rid_009031,pay_013808,bank,False
rid_003796,pay_013809,card,False
rid_007243,pay_013810,card,False
rid_013867,pay_013811,card,False
rid_005126,pay_013812,wallet,False
rid_011223,pay_013813,card,False
rid_006267,pay_013814,bank,False
rid_003908,pay_013815,bank,False
rid_012516,pay_013816,card,False
rid_012919,pay_013817,wallet,False
rid_013963,pay_013818,bank,False
rid_006287,pay_013819,wallet,False
rid_000161,pay_013820,card,False
rid_014246,pay_013821,bank,False
rid_002611,pay_013822,card,False
rid_004585,pay_013823,wallet,False
rid_011812,pay_013824,wallet,False
rid_003095,pay_013825,wallet,False
rid_019999,pay_013826,wallet,False
rid_015849,pay_013827,bank,False
rid_003923,pay_013828,bank,False
rid_004381,pay_013829,bank,False
rid_001660,pay_013830,card,False
rid_018085,pay_013831,bank,False
rid_007086,pay_013832,wallet,False
rid_006563,pay_013833,bank,False
rid_019011,pay_013834,bank,False
rid_014531,pay_013835,bank,False
rid_004263,pay_013836,wallet,False
rid_019134,pay_013837,wallet,False
rid_014584,pay_013838,card,False
rid_005138,pay_013839,card,False
rid_006009,pay_013840,bank,False
rid_017252,pay_013841,wallet,False
rid_008275,pay_013842,bank,False
rid_006099,pay_013843,card,False
rid_007734,pay_013844,wallet,False
rid_004434,pay_013845,bank,False
rid_008161,pay_013846,card,False
rid_002798,pay_013847,card,False
rid_008418,pay_013848,card,False
rid_009585,pay_013849,bank,False
rid_006479,pay_013850,wallet,False
rid_004286,pay_013851,bank,False
rid_001420,pay_013852,card,False
rid_007238,pay_013853,card,False
rid_017408,pay_013854,wallet,False
rid_016915,pay_013855,wallet,False
rid_010489,pay_013856,bank,False
rid_010540,pay_013857,wallet,False
rid_019730,pay_013858,wallet,False
rid_017231,pay_013859,bank,False
rid_003319,pay_013860,bank,False
rid_016308,pay_013861,bank,False
rid_018547,pay_013862,card,False
rid_008876,pay_013863,bank,False
rid_003971,pay_013864,card,False
rid_008036,pay_013865,wallet,False
rid_009468,pay_013866,wallet,False
rid_014484,pay_013867,card,False
rid_002205,pay_013868,bank,False
rid_010273,pay_013869,wallet,False
rid_019498,pay_013870,bank,False
rid_000755,pay_013871,wallet,False
rid_001609,pay_013872,bank,False
rid_013361,pay_013873,card,False
rid_008245,pay_013874,wallet,False
rid_007134,pay_013875,bank,False
rid_003592,pay_013876,wallet,False
rid_007781,pay_013877,wallet,False
rid_000237,pay_013878,wallet,False
rid_003608,pay_013879,card,False
rid_019563,pay_013880,wallet,False
rid_012837,pay_013881,card,False
rid_009677,pay_013882,card,False
rid_007657,pay_013883,card,False
rid_002027,pay_013884,bank,False
rid_011770,pay_013885,wallet,False
rid_007380,pay_013886,card,False
rid_008652,pay_013887,wallet,False
rid_011336,pay_013888,card,False
rid_011357,pay_013889,wallet,False
rid_005811,pay_013890,card,False
rid_004190,pay_013891,card,False
rid_019984,pay_013892,card,False
rid_008945,pay_013893,bank,False
rid_001229,pay_013894,wallet,False
rid_013235,pay_013895,bank,False
rid_017382,pay_013896,wallet,False
rid_017259,pay_013897,bank,False
rid_011367,pay_013898,wallet,False
rid_009701,pay_013899,wallet,False
rid_003965,pay_013900,wallet,False
rid_007553,pay_013901,wallet,False
rid_013359,pay_013902,wallet,False
rid_005158,pay_013903,bank,False
rid_018628,pay_013904,bank,False
rid_007890,pay_013905,bank,False
rid_001852,pay_013906,wallet,False
rid_013377,pay_013907,wallet,False
rid_013727,pay_013908,bank,False
rid_016233,pay_013909,bank,False
rid_018824,pay_013910,wallet,False
rid_013218,pay_013911,bank,False
rid_010395,pay_013912,bank,False
rid_019099,pay_013913,wallet,False
rid_015805,pay_013914,card,False
rid_017660,pay_013915,wallet,False
rid_018701,pay_013916,wallet,False
rid_009262,pay_013917,card,False
rid_003541,pay_013918,bank,False
rid_017035,pay_013919,bank,False
rid_000860,pay_013920,wallet,False
rid_000902,pay_013921,card,False
rid_016388,pay_013922,wallet,False
rid_006971,pay_013923,bank,False
rid_007178,pay_013924,card,False
rid_019735,pay_013925,wallet,False
rid_013318,pay_013926,card,False
rid_015734,pay_013927,bank,False
rid_002474,pay_013928,card,False
rid_009965,pay_013929,card,False
rid_016196,pay_013930,card,False
rid_017157,pay_013931,wallet,False
rid_003678,pay_013932,wallet,False
rid_012916,pay_013933,wallet,False
rid_012195,pay_013934,wallet,False
rid_007287,pay_013935,wallet,False
rid_005497,pay_013936,card,False
rid_018886,pay_013937,wallet,False
rid_018937,pay_013938,wallet,False
rid_007411,pay_013939,card,False
rid_014529,pay_013940,card,False
rid_017425,pay_013941,bank,False
rid_014096,pay_013942,card,False
rid_002645,pay_013943,card,False
rid_017508,pay_013944,wallet,False
rid_011197,pay_013945,wallet,False
rid_000868,pay_013946,wallet,False
rid_006577,pay_013947,bank,False
rid_001038,pay_013948,bank,False
rid_011326,pay_013949,card,False
rid_019249,pay_013950,wallet,False
rid_004909,pay_013951,wallet,False
rid_013376,pay_013952,wallet,False
rid_012391,pay_013953,bank,False
rid_015296,pay_013954,wallet,False
rid_004697,pay_013955,card,False
rid_011315,pay_013956,bank,False
rid_002058,pay_013957,card,False
rid_012629,pay_013958,wallet,False
rid_014458,pay_013959,bank,False
rid_011523,pay_013960,card,False
rid_014778,pay_013961,bank,False
rid_007638,pay_013962,bank,False
rid_014918,pay_013963,bank,False
rid_006338,pay_013964,bank,False
rid_004802,pay_013965,wallet,False
rid_006221,pay_013966,card,False
rid_007487,pay_013967,card,False
rid_014725,pay_013968,wallet,False
rid_011788,pay_013969,card,False
rid_000750,pay_013970,card,False
rid_011186,pay_013971,bank,False
rid_009028,pay_013972,bank,False
rid_012698,pay_013973,bank,False
rid_017188,pay_013974,wallet,False
rid_000986,pay_013975,wallet,False
rid_018328,pay_013976,bank,False
rid_002391,pay_013977,wallet,False
rid_006855,pay_013978,bank,False
rid_013317,pay_013979,bank,False
rid_008684,pay_013980,wallet,False
rid_016761,pay_013981,card,False
rid_003038,pay_013982,wallet,False
rid_018481,pay_013983,wallet,False
rid_001239,pay_013984,bank,False
rid_009651,pay_013985,bank,False
rid_000100,pay_013986,wallet,False
rid_013044,pay_013987,wallet,False
rid_010553,pay_013988,card,False
rid_000715,pay_013989,bank,False
rid_011523,pay_013990,card,False
rid_009572,pay_013991,wallet,False
rid_007851,pay_013992,bank,False
rid_018185,pay_013993,bank,False
rid_006594,pay_013994,card,False
rid_017158,pay_013995,card,False
rid_001815,pay_013996,wallet,False
rid_012735,pay_013997,card,False
rid_016169,pay_013998,card,False
rid_007772,pay_013999,wallet,False
rid_003940,pay_014000,card,False
rid_015742,pay_014001,wallet,False
rid_014557,pay_014002,card,False
rid_012858,pay_014003,wallet,False
rid_003488,pay_014004,bank,False
rid_012846,pay_014005,wallet,False
rid_006485,pay_014006,wallet,False
rid_017075,pay_014007,card,False
rid_002171,pay_014008,bank,False
rid_018529,pay_014009,wallet,False
rid_011304,pay_014010,wallet,False
rid_004276,pay_014011,bank,False
rid_004570,pay_014012,card,False
rid_015222,pay_014013,bank,False
rid_019272,pay_014014,bank,False
rid_001582,pay_014015,bank,False
rid_009230,pay_014016,wallet,False
rid_012466,pay_014017,card,False
rid_005839,pay_014018,wallet,False
rid_005579,pay_014019,card,False
rid_014939,pay_014020,card,False
rid_019441,pay_014021,wallet,False
rid_009484,pay_014022,bank,False
rid_018584,pay_014023,wallet,False
rid_016463,pay_014024,card,False
rid_019943,pay_014025,card,False
rid_011683,pay_014026,bank,False
rid_018157,pay_014027,card,False
rid_008436,pay_014028,bank,False
rid_011342,pay_014029,bank,False
rid_011544,pay_014030,bank,False
rid_004985,pay_014031,wallet,False
rid_000486,pay_014032,card,False
rid_018589,pay_014033,bank,False
rid_009429,pay_014034,wallet,False
rid_013269,pay_014035,card,False
rid_019410,pay_014036,wallet,False
rid_011976,pay_014037,wallet,False
rid_012889,pay_014038,wallet,False
rid_004811,pay_014039,card,False
rid_003503,pay_014040,card,False
rid_004292,pay_014041,bank,False
rid_001167,pay_014042,wallet,False
rid_006631,pay_014043,card,False
rid_002471,pay_014044,bank,False
rid_000808,pay_014045,bank,False
rid_016535,pay_014046,bank,False
rid_004544,pay_014047,bank,False
rid_006798,pay_014048,bank,False
rid_016669,pay_014049,bank,False
rid_011287,pay_014050,bank,False
rid_003739,pay_014051,card,False
rid_008450,pay_014052,card,False
rid_013808,pay_014053,wallet,False
rid_003109,pay_014054,card,False
rid_002163,pay_014055,wallet,False
rid_000798,pay_014056,bank,False
rid_004292,pay_014057,card,False
rid_013068,pay_014058,bank,False
rid_004199,pay_014059,wallet,False
rid_001681,pay_014060,bank,False
rid_009443,pay_014061,card,False
rid_015205,pay_014062,wallet,False
rid_019472,pay_014063,bank,False
rid_004447,pay_014064,card,False
rid_017793,pay_014065,bank,False
rid_016044,pay_014066,card,False
rid_001460,pay_014067,card,False
rid_016845,pay_014068,wallet,False
rid_009381,pay_014069,card,False
rid_019405,pay_014070,bank,False
rid_013321,pay_014071,bank,False
rid_001994,pay_014072,card,False
rid_014807,pay_014073,card,False
rid_003430,pay_014074,bank,False
rid_006514,pay_014075,card,False
rid_006324,pay_014076,wallet,False
rid_008326,pay_014077,bank,False
rid_017391,pay_014078,card,False
rid_010658,pay_014079,bank,False
rid_004413,pay_014080,card,False
rid_016086,pay_014081,card,False
rid_009471,pay_014082,card,False
rid_018986,pay_014083,wallet,False
rid_004556,pay_014084,card,False
rid_004967,pay_014085,bank,False
rid_006627,pay_014086,card,False
rid_001418,pay_014087,bank,False
rid_017438,pay_014088,bank,False
rid_012200,pay_014089,bank,False
rid_004627,pay_014090,bank,False
rid_014208,pay_014091,card,False
rid_003667,pay_014092,wallet,False
rid_005277,pay_014093,wallet,False
rid_009748,pay_014094,wallet,False
rid_000369,pay_014095,card,False
rid_011560,pay_014096,card,False
rid_003427,pay_014097,card,False
rid_017567,pay_014098,wallet,False
rid_014872,pay_014099,bank,False
rid_012160,pay_014100,card,False
rid_019483,pay_014101,bank,False
rid_015242,pay_014102,bank,False
rid_014307,pay_014103,card,False
rid_012529,pay_014104,wallet,False
rid_012298,pay_014105,wallet,False
rid_015842,pay_014106,card,False
rid_011933,pay_014107,bank,False
rid_011606,pay_014108,wallet,False
rid_009859,pay_014109,card,False
rid_006038,pay_014110,wallet,False
rid_011761,pay_014111,card,False
rid_015465,pay_014112,wallet,False
rid_013135,pay_014113,card,False
rid_008574,pay_014114,card,False
rid_007481,pay_014115,card,False
rid_008843,pay_014116,card,False
rid_019578,pay_014117,bank,False
rid_007518,pay_014118,card,False
rid_014762,pay_014119,wallet,False
rid_012155,pay_014120,wallet,False
rid_004286,pay_014121,bank,False
rid_003610,pay_014122,card,False
rid_019836,pay_014123,card,False
rid_019354,pay_014124,card,False
rid_002142,pay_014125,bank,False
rid_014638,pay_014126,bank,False
rid_003814,pay_014127,card,False
rid_012550,pay_014128,wallet,False
rid_019450,pay_014129,card,False
rid_008951,pay_014130,bank,False
rid_018020,pay_014131,card,False
rid_000264,pay_014132,card,False
rid_019200,pay_014133,wallet,False
rid_011680,pay_014134,card,False
rid_011304,pay_014135,wallet,False
rid_010634,pay_014136,bank,False
rid_019694,pay_014137,wallet,False
rid_013862,pay_014138,card,False
rid_017415,pay_014139,card,False
rid_002698,pay_014140,wallet,False
rid_005741,pay_014141,card,False
rid_012780,pay_014142,wallet,False
rid_013346,pay_014143,wallet,False
rid_013789,pay_014144,wallet,False
rid_000009,pay_014145,bank,False
rid_005839,pay_014146,wallet,False
rid_009844,pay_014147,wallet,False
rid_013512,pay_014148,wallet,False
rid_009561,pay_014149,wallet,False
rid_016247,pay_014150,wallet,False
rid_011287,pay_014151,bank,False
rid_001494,pay_014152,card,False
rid_001835,pay_014153,card,False
rid_015184,pay_014154,wallet,False
rid_010377,pay_014155,wallet,False
rid_014777,pay_014156,wallet,False
rid_014475,pay_014157,bank,False
rid_004153,pay_014158,card,False
rid_000091,pay_014159,wallet,False
rid_012019,pay_014160,wallet,False
rid_009547,pay_014161,bank,False
rid_003716,pay_014162,bank,False
rid_016747,pay_014163,card,False
rid_007440,pay_014164,card,False
rid_007407,pay_014165,wallet,False
rid_001621,pay_014166,wallet,False
rid_002998,pay_014167,wallet,False
rid_005668,pay_014168,card,False
rid_016419,pay_014169,card,False
rid_017775,pay_014170,bank,False
rid_007393,pay_014171,bank,False
rid_015943,pay_014172,wallet,False
rid_013384,pay_014173,bank,False
rid_012379,pay_014174,card,False
rid_007386,pay_014175,wallet,False
rid_006384,pay_014176,wallet,False
rid_002383,pay_014177,card,False
rid_010405,pay_014178,card,False
rid_009038,pay_014179,bank,False
rid_006621,pay_014180,bank,False
rid_019653,pay_014181,bank,False
rid_010158,pay_014182,bank,False
rid_019485,pay_014183,card,False
rid_019624,pay_014184,card,False
rid_018634,pay_014185,card,False
rid_014861,pay_014186,card,False
rid_010885,pay_014187,card,False
rid_000566,pay_014188,wallet,False
rid_011969,pay_014189,card,False
rid_009581,pay_014190,wallet,False
rid_014388,pay_014191,card,False
rid_011118,pay_014192,wallet,False
rid_013994,pay_014193,bank,False
rid_008499,pay_014194,bank,False
rid_016263,pay_014195,wallet,False
rid_003984,pay_014196,bank,False
rid_006798,pay_014197,wallet,False
rid_005792,pay_014198,card,False
rid_007412,pay_014199,card,False
rid_007874,pay_014200,wallet,False
rid_004573,pay_014201,bank,False
rid_017342,pay_014202,wallet,False
rid_017574,pay_014203,bank,False
rid_011056,pay_014204,wallet,False
rid_012879,pay_014205,bank,False
rid_010538,pay_014206,bank,False
rid_015633,pay_014207,bank,False
rid_001592,pay_014208,wallet,False
rid_014638,pay_014209,bank,False
rid_019702,pay_014210,wallet,False
rid_013490,pay_014211,card,False
rid_011676,pay_014212,bank,False
rid_018363,pay_014213,card,False
rid_008860,pay_014214,bank,False
rid_002195,pay_014215,wallet,False
rid_016108,pay_014216,card,False
rid_002033,pay_014217,bank,False
rid_010708,pay_014218,wallet,False
rid_005123,pay_014219,bank,False
rid_003229,pay_014220,card,False
rid_007433,pay_014221,card,False
rid_008964,pay_014222,card,False
rid_000290,pay_014223,bank,False
rid_006618,pay_014224,wallet,False
rid_006006,pay_014225,wallet,False
rid_004265,pay_014226,card,False
rid_002205,pay_014227,card,False
rid_001467,pay_014228,bank,False
rid_001800,pay_014229,bank,False
rid_017527,pay_014230,bank,False
rid_005748,pay_014231,bank,False
rid_017445,pay_014232,bank,False
rid_001466,pay_014233,bank,False
rid_014009,pay_014234,card,False
rid_018476,pay_014235,bank,False
rid_006598,pay_014236,bank,False
rid_004808,pay_014237,bank,False
rid_004531,pay_014238,bank,False
rid_002572,pay_014239,wallet,False
rid_005497,pay_014240,bank,False
rid_018584,pay_014241,card,False
rid_003173,pay_014242,bank,False
rid_005344,pay_014243,wallet,False
rid_000661,pay_014244,bank,False
rid_018635,pay_014245,bank,False
rid_009906,pay_014246,bank,False
rid_011678,pay_014247,wallet,False
rid_008334,pay_014248,bank,False
rid_000988,pay_014249,wallet,False
rid_010382,pay_014250,wallet,False
rid_019230,pay_014251,bank,False
rid_000659,pay_014252,card,False
rid_017866,pay_014253,bank,False
rid_000563,pay_014254,card,False
rid_010214,pay_014255,card,False
rid_002070,pay_014256,wallet,False
rid_012586,pay_014257,bank,False
rid_001518,pay_014258,wallet,False
rid_004735,pay_014259,bank,False
rid_019067,pay_014260,card,False
rid_017151,pay_014261,card,False
rid_016266,pay_014262,wallet,False
rid_008864,pay_014263,wallet,False
rid_000060,pay_014264,bank,False
rid_004473,pay_014265,bank,False
rid_006030,pay_014266,wallet,False
rid_013020,pay_014267,bank,False
rid_017776,pay_014268,bank,False
rid_014384,pay_014269,card,False
rid_001335,pay_014270,bank,False
rid_002734,pay_014271,card,False
rid_007352,pay_014272,card,False
rid_000652,pay_014273,wallet,False
rid_014389,pay_014274,bank,False
rid_009359,pay_014275,card,False
rid_003868,pay_014276,wallet,False
rid_006705,pay_014277,card,False
rid_008753,pay_014278,wallet,False
rid_017056,pay_014279,wallet,False
rid_002721,pay_014280,wallet,False
rid_012771,pay_014281,bank,False
rid_000939,pay_014282,wallet,False
rid_018566,pay_014283,wallet,False
rid_014034,pay_014284,bank,False
rid_010347,pay_014285,card,False
rid_009843,pay_014286,wallet,False
rid_004162,pay_014287,card,False
rid_017161,pay_014288,wallet,False
rid_012269,pay_014289,wallet,False
rid_003457,pay_014290,wallet,False
rid_015806,pay_014291,card,False
rid_003304,pay_014292,bank,False
rid_001618,pay_014293,bank,False
